,movie_id,title,attributes
1167,0477302,"Molto forte, incredibilmente vicino","A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001.Adventure, Drama, MysteryTom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell, Dennis Hearn, Paul Klementowicz, Julian Tepper, Caleb Reynolds, John Goodman, Max von Sydow, Stephen McKinley Henderson, Lorna Pruce, Viola Davis, Jeffrey Wright, Hazelle GoodmanStephen Daldry"
1168,0478087,21,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.Crime, Drama, HistoryJim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin, Donna Lows, Butch Williams, Ben CampbellRobert Luketic"
1169,0478126,Cthulhu,"A Seattle history professor, drawn back to his estranged family on the Oregon coast to execute his late mother's estate, is reaquainted with his best friend from childhood, with whom he has...Drama, Horror, ThrillerJason Cottle, Casey Curran, Ethan Atkinson, Patrick McKnight, Cara Buono, Dennis Kleinsmith, Joe Shapiro, Ruby Wood, Hunter Stroud, Keifer Grimm, Rob Hamm, Scott Patrick Green, Nancy Stark, Tom Prince, Richard GarfieldDan Gildark"
1170,0478216,Nightmare Man,"After receiving an African fertility mask as a gift Ellen tells her husband William that she's been attacked by masked phantom called 'the Nightmare Man'. As Ellen's paranoia increases, ...Comedy, Horror, ThrillerBlythe Metz, Luciano Szafir, Aaron Sherry, Jack Sway, Tiffany Shepis, Johanna Putnam, James Ferris, Victor Kanefsky, Alice Glenn, Richard Moll, Gwen Davis, Robert DonavanRolfe Kanefsky"
1171,0478304,The Tree of Life,"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.Drama, FantasyBrad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken, Laramie Eppler, Tye Sheridan, Fiona Shaw, Jessica Fuselier, Nicolas Gonda, Will Wallace, Kelly Koonce, Bryce Boudoin, Jimmy Donaldson, Kameron Vaughn, Cole CockburnTerrence Malick"
1172,0478311,Molto incinta,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.Comedy, RomanceSeth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann, Jason Segel, Jay Baruchel, Jonah Hill, Martin Starr, Charlyne Yi, Iris Apatow, Maude Apatow, Joanna Kerns, Harold Ramis, Alan Tudyk, Kristen WiigJudd Apatow"
1173,0478970,Ant-Man,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.Action, Adventure, ComedyPaul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll, Bobby Cannavale, Anthony Mackie, Judy Greer, Abby Ryder Fortson, Michael Peña, David Dastmalchian, T.I., Wood Harris, Hayley Atwell, John Slattery, Martin DonovanPeyton Reed"
1174,0479042,G.I. Jesus,"A Mexican national, Jesus Feliciano, returning to California from Iraq where he had soldiered in exchange for grant of US citizenship, suffers trauma related to his battle experience and imagines his family life threatened.Drama, FantasyJoe Arquette, Patrícia Mota, Telana Lynum, Maurizio Rasti, Mark Wystrach, Robert Alesandro, Farrah Assadi, David A. Cooper, Diane Davisson, Barbara Dow, Tate Hanyok, Nikki Hersh, Sebastian Lopez Hinton, Bach Hoang, William LukeCarl Colpaert"
1175,0479162,Special,"A lonely comic book fan, Les Franken, has a reaction to medication and becomes convinced he's a superhero.Comedy, Drama, Sci-FiMichael Rapaport, Paul Blackthorne, Josh Peck, Robert Baker, Jack Kehler, Alexandra Holden, Ian Bohen, Christopher Darga, Michael Shamus Wiles, Erich Anderson, Karyn Bryant, Trish Nelson, Franc Ross, Marc Schaffer, Amanda CarlinHal Haberman, Jeremy Passmore"
1176,0479500,Nancy Drew,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.Comedy, Crime, FamilyEmma Roberts, Craig Gellis, Rich Cooper, Max Thieriot, Amy Bruckner, Kay Panabaker, Cliff Bemis, Tate Donovan, David Doty, Laura Harring, Pat Carroll, Monica Parker, Caroline Aaron, Marshall Bell, Daniella MonetAndrew Fleming"
1177,0479537,Caccia spietata,"At the end of the Civil War, a colonel hunts down a man with whom he has a grudge.Action, Drama, ThrillerLiam Neeson, Pierce Brosnan, Michael Wincott, Xander Berkeley, Ed Lauter, Tom Noonan, Kevin J. O'Connor, John Robinson, Anjelica Huston, Angie Harmon, Robert Baker, Wes Studi, Jimmi Simpson, James Jordan, Nate MooneyDavid Von Ancken"
1178,0479968,Chiamata senza risposta,"Several people start receiving voice-mails from their future selves - messages which include the date, time, and some of the details of their deaths.Horror, MysteryShannyn Sossamon, Edward Burns, Ana Claudia Talancón, Ray Wise, Azura Skye, Johnny Lewis, Jason Beghe, Margaret Cho, Meagan Good, Rhoda Griffis, Dawn Dininger, Ariel Winter, Sarah Jean Kubik, Raegan Lamb, Karen BeyerEric Valette"
1179,0480025,This Is England,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.Crime, DramaThomas Turgoose, Stephen Graham, Jo Hartley, Andrew Shim, Vicky McClure, Joseph Gilgun, Rosamund Hanson, Andrew Ellis, Perry Benson, George Newton, Frank Harper, Jack O'Connell, Kriss Dosanjh, Kieran Hardcastle, Chanel CresswellShane Meadows"
1180,0480239,Atlas Shrugged: Part I,"Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of the United States.Drama, Mystery, Sci-FiTaylor Schilling, Grant Bowler, Matthew Marsden, Edi Gathegi, Jsu Garcia, Graham Beckel, Jon Polito, Patrick Fischler, Rebecca Wisocky, Michael Lerner, Neill Barry, Christina Pickles, Paul Johansson, Joel McKinnon Miller, Steven Chester PrincePaul Johansson"
1181,0480242,L'amore secondo Dan,"A widower finds out the woman he fell in love with is his brother's girlfriend.Comedy, Drama, RomanceSteve Carell, Juliette Binoche, Dane Cook, Alison Pill, Britt Robertson, Marlene Lawston, Dianne Wiest, John Mahoney, Norbert Leo Butz, Amy Ryan, Jessica Hecht, Frank Wood, Henry Priest Miller, Ella Miller, CJ AdamsPeter Hedges"
1182,0480249,Io sono leggenda,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure in this post-apocalyptic action thriller.Action, Adventure, DramaWill Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield, Willow Smith, Darrell Foster, April Grace, Dash Mihok, Joanna Numata, Abbey, Kona, Samuel Glen, James McCauley, Marin Ireland, Pedro MojicaFrancis Lawrence"
1183,0480251,Ira & Abby,"A hastily married couple quickly devolve into a life of affairs, meddling parents, and therapy.Comedy, RomanceChris Messina, David Margulies, Spiro Malas, Kali Rocha, Jennifer Westfeldt, Brad Bellamy, Kevin Sussman, Marylouise Burke, Judith Light, Robert Klein, Michael McGrath, Fred Willard, Frances Conroy, Malachy McCourt, ModiRobert Cary"
1184,0480255,The Losers,"A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.Action, Adventure, CrimeJeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Óscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James, Tanee McCall, Mark Ginther, Daniel Kalal, Colin Follenweider, Garrett WarrenSylvain White"
1185,0480687,Libera uscita,"Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.Comedy, RomanceOwen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate, Nicky Whelan, Richard Jenkins, Stephen Merchant, Larry Joe Campbell, Bruce Thomas, Tyler Hoechlin, Derek Waters, Alexandra Daddario, Rob Moran, Lauren Bowles, Christa Beth CampbellBobby Farrelly, Peter Farrelly"
1186,0481141,Sapori e dissapori,"The life of a top chef changes when she becomes the guardian of her young niece.Comedy, Drama, RomanceCatherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson, Jenny Wade, Bob Balaban, Brían F. O'Byrne, Lily Rabe, Eric Silver, Arija Bareikis, John McMartin, Celia Weston, Zoë Kravitz, Matthew Rauch, Dearbhla MolloyScott Hicks"
1187,0481499,I Croods,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.Animation, Action, AdventureNicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke, Chris Sanders, Randy ThomKirk DeMicco, Chris Sanders"
1188,0482546,Miss Potter,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness, and success.Biography, DramaRenée Zellweger, Ewan McGregor, Emily Watson, Barbara Flynn, Bill Paterson, Matyelok Gibbs, Lloyd Owen, Anton Lesser, David Bamber, Phyllida Law, Patricia Kerrigan, Lucy Boynton, Oliver Jenkins, Justin McDonald, Judith BarkerChris Noonan"
1189,0482571,The Prestige,"After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.Drama, Mystery, Sci-FiHugh Jackman, Christian Bale, Michael Caine, Piper Perabo, Rebecca Hall, Scarlett Johansson, Samantha Mahurin, David Bowie, Andy Serkis, Daniel Davis, Jim Piddock, Christopher Neame, Mark Ryan, Roger Rees, Jamie HarrisChristopher Nolan"
1190,0482603,Space Chimps - Missione spaziale,"Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.Animation, Adventure, ComedyAndy Samberg, Cheryl Hines, Jeff Daniels, Patrick Warburton, Kristin Chenoweth, Kenan Thompson, Zack Shada, Carlos Alazraqui, Omid Abtahi, Patrick Breen, Jane Lynch, Kath Soucie, Stanley Tucci, Wally Wingert, Jessica Gee-GeorgeKirk DeMicco"
1191,0482606,The Strangers,"A young couple staying in an isolated vacation home are terrorized by three unknown assailants.Horror, ThrillerAlex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler, Gemma Ward, Kip Weeks, Laura Margolis, Glenn HowertonBryan Bertino"
1192,0483607,Doomsday - Il giorno del giudizio,"A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.Action, Sci-Fi, ThrillerCaryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson, Vernon Willemse, Paul Hyett, Daniel Read, Karl Thaning, Stephen Hughes, Jason Cope, Ryan Kruger, Nathan Wheatley, Cecil Carter, Jeremy Crutchley, Rhona MitraNeil Marshall"
1193,0483726,L'uomo dell'anno,"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.Comedy, Drama, RomanceRobin Williams, Christopher Walken, Laura Linney, Lewis Black, Jeff Goldblum, David Alpay, Faith Daniels, Tina Fey, Amy Poehler, Doug Murray, Chris Matthews, James Carville, Catherine Crier, Rick Roberts, Karen HinesBarry Levinson"
1194,0483756,Nobel son - Un colpo da Nobel,"A professor of chemistry wins the Nobel Prize. His wife joins him to Stockholm but his PhD. working son gets kidnapped. The kidnapper demands $2,000,000 = prize sum.Comedy, Crime, DramaAlan Rickman, Bryan Greenberg, Shawn Hatosy, Mary Steenburgen, Bill Pullman, Eliza Dushku, Danny DeVito, Lindy Booth, Tracey Walter, Ted Danson, Ernie Hudson, Hal B. Klein, Matt Winston, Kirk Baily, Joyce GuyRandall Miller"
1195,0484562,Il risveglio delle tenebre,"A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.Adventure, Drama, FamilyAlexander Ludwig, Christopher Eccleston, Ian McShane, Frances Conroy, James Cosmo, Jim Piddock, Amelia Warner, John Benjamin Hickey, Wendy Crewson, Emma Lockhart, Drew Tyler Bell, Edmund Entin, Gary Entin, Gregory Smith, Jordan J. DaleDavid L. Cunningham"
1196,0484740,L'amore ai tempi del colera,"Florentino, rejected by the beautiful Fermina at a young age, devotes much of his adult life to carnal affairs as a desperate attempt to heal his broken heart.Drama, RomanceBenjamin Bratt, Gina Bernard Forbes, Giovanna Mezzogiorno, Javier Bardem, Marcela Mar, Juan Ángel, Liliana Gonzalez, Catalina Botero, Miguel Angel Pazos Galindo, Maria Cecilia Herrera, Luis Fernando Hoyos, Carlos Duplat, Francisco Raul Linero, Unax Ugalde, Liev SchreiberMike Newell"
1197,0486028,Thr3e,"Innocent lives hang on the whim of an elusive psychopathic murderer whose strange riddles and impossible timelines force three people into a mission to end the game before one or all of them die.Drama, Horror, MysteryMarc Blucas, Justine Waddell, Laura Jordan, Max Ryan, Bill Moseley, Sherman Augustus, Priscilla Barnes, Tom Bower, Philip Dunbar, Jeffrey Lee Hollis, Kevin Downes, Jack Ryan, Kai Schoenhals, Bruno Jasienski, Alanna BaleRobby Henson"
1198,0486051,Wind Chill - Ghiaccio rosso sangue,"Two college students share a ride home for the holidays, but when they break down on a deserted stretch of road, they are preyed upon by the ghosts of people who have died there.Drama, Horror, ThrillerEmily Blunt, Ashton Holmes, Martin Donovan, Ned Bellamy, Ian A. Wallace, Donny Lucas, Chelan Simmons, Darren Moore, Linden Banks, Caz Odin Darko, Heath HorejdaGregory Jacobs"
1199,0486321,Fly Me to the Moon,"Three young houseflies stow away aboard the Apollo 11 flight to the moon.Animation, Adventure, FamilyChristopher Lloyd, Kelly Ripa, Nicollette Sheridan, Tim Curry, Trevor Gagnon, Philip Bolden, David Gore, Ed Begley Jr., Adrienne Barbeau, Robert Patrick, Buzz Aldrin, Sandy Simpson, Eddie Frierson, David Cowgill, Steve KramerBen Stassen, Mimi Maynard"
1200,0486583,Fred Claus - Un fratello sotto l'albero,"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.Comedy, Family, FantasyVince Vaughn, Paul Giamatti, John Michael Higgins, Miranda Richardson, Rachel Weisz, Kathy Bates, Trevor Peacock, Ludacris, Elizabeth Banks, Jeremy Swift, Elizabeth Berrington, Kevin Spacey, Rio Hackford, Bobb'e J. Thompson, Allan CordunerDavid Dobkin"
1201,0486655,Stardust,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.Adventure, Family, FantasyIan McKellen, Bimbo Hart, Alastair MacIntosh, David Kelly, Ben Barnes, Kate Magowan, Melanie Hill, Charlie Cox, Sienna Miller, Henry Cavill, Nathaniel Parker, Darby Hawker, Frank Ellis, Peter O'Toole, Mark StrongMatthew Vaughn"
1202,0488988,Chapter 27,"A film about Mark David Chapman in the days leading up to the infamous murder of Beatle John Lennon.Biography, Crime, DramaChuck Cooper, Victor Verhaeghe, Robert Gerard Larkin, Lindsay Lohan, Ursula Abbott, Roy Milton Davis, Brian Bell, Dan Schultz, Adam Scarimbolo, Molly Griffith, Spiro Malas, Jeane Fournier, Kate Higgins, Matthew Nardozzi, Brian O'NeillJ.P. Schaefer"
1203,0489049,Fanboys,"Star Wars fanatics take a cross-country trip toAdventure, Comedy, DramaSam Huntington, Chris Marquette, Dan Fogler, Jay Baruchel, Kristen Bell, David Denman, Christopher McDonald, Charlie B. Brown, Isaac Kappy, Stephen Pina, Seth Rogen, Tarek Bishara, Clark Sanchez, Stanley Shunkamolah, Danny TrejoKyle Newman"
1204,0489212,The Living Wake,"A dark comedy which chronicles the final day in the life of self-proclaimed artist and genius, K. Roth Binew. Binew is a dreamer who elevates his drab and somewhat pitiful existence into a ...ComedyMike O'Connell, Jim Gaffigan, Jill Larson, Diane Kagan, Caleb Wentworth, Sam Goldfarb, Jesse Eisenberg, Eddie Pepitone, Ben Duhl, Matthew Cowles, Stephen Brian Jones, Peter Paton, Colombe Jacobsen-Derstine, Ann Dowd, Aaron J. PattonSol Tryon"
1205,0489235,My Name Is Bruce,"Mistaken for his character Ash from the 'Evil Dead' trilogy,Comedy, Fantasy, HorrorBruce Campbell, Grace Thorsen, Taylor Sharpe, Ted Raimi, Ben McCain, Ellen Sandweiss, Timothy Patrick Quill, Dan Hicks, Logan Martin, Ali Akay, Ariel Badenhop, James J. Peck, Jen Brown, Kurt Rauf, Michael KallioBruce Campbell"
1206,0489244,La notte dei morti viventi,"Both an homage to and a re-imagining of the original 1968 film, this update follows a group of survivors trapped in a farmhouse battling a siege of undead zombies....in 3D!HorrorBrianna Brown, Joshua DesRoches, Sid Haig, Greg Travis, Johanna Black, Adam Chambers, Ken Ward, Alynia Phillips, Max E. Williams, Cristin Michele, Marcia Ann Burrs, Robert DiTillio, Brian La Rosa, Alan Gorg, Jason BrandtJeff Broadstreet"
1207,0489270,Saw III - L'enigma senza fine,"Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.Horror, Mystery, ThrillerTobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh, Donnie Wahlberg, Dina Meyer, Leigh Whannell, Mpho Koaho, Barry Flatman, Lyriq Bent, J. LaRose, Debra McCabe, Costas Mandylor, Betsy Russell, Jane LukDarren Lynn Bousman"
1208,0489281,Stop-Loss,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.Drama, WarRyan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum, Victor Rasuk, Quay Terry, Matthew Scott Wilcox, Connett Brewer, Timothy Olyphant, Josef Sommer, Linda Emond, Ciarán Hinds, Mamie Gummer, Abbie Cornish, Alex FrostKimberly Peirce"
1209,0489282,Strange Wilderness,"With the ratings dropping for a wilderness-themed television show, two animal fans go to the Andes Mountains in search of Bigfoot.Adventure, ComedySteve Zahn, Allen Covert, Jonah Hill, Kevin Heffernan, Ashley Scott, Peter Dante, Harry Hamlin, Robert Patrick, Joe Don Baker, Blake Clark, Justin Long, Jeff Garlin, Ernest Borgnine, Jake Abel, Kevin AlejandroFred Wolf"
1210,0489327,Venus,"Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.Comedy, Drama, RomancePeter O'Toole, Leslie Phillips, Beatrice Savoretti, Philip Fox, Lolita Chakrabarti, Carolina Giammetta, Jodie Whittaker, Kellie Shirley, Ashley Madekwe, Ony Uhiara, Cathryn Bradshaw, Joanna Croll, Liam McKenna, Meg Wynn Owen, Sam SpruellRoger Michell"
1211,0490166,London to Brighton,"Desperate to evade an angry pimp, a London prostitute and a young girl flee by train to Brighton after an appointment with a powerful client goes violently wrong.Crime, Drama, ThrillerLorraine Stanley, Georgia Groome, Johnny Harris, Nathan Constance, Sam Spruell, Alexander Morton, David Keeling, Jamie Kenna, Chloe Bale, Claudie Blakley, Tim Matthews, Louise Appel, Cat Meacher, Nick Ewans, James BeirmanPaul Andrew Williams"
1212,0490196,L'amore si fa largo,"An edgy comedy about two frustrated plus-size women obsessed with their weight while struggling to find love and acceptance in a world full of ""hot bodied"" babes.ComedyMo'Nique, Jimmy Jean-Louis, Godfrey, Kendra C. Johnson, Joyful Drake, Dayo Ade, Felix Pire, Doug Ballard, Charles Duckworth, Jack Noseworthy, Eric Roberts, Moses James, Kidigo Kennedy, Chet Anekwe, Karen ElizabethNnegest Likké"
1213,0490204,Reign Over Me,"A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.DramaAdam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows, Donald Sutherland, Robert Klein, Melinda Dillon, Mike Binder, Jonathan Banks, Rae Allen, Paula Newsome, John de Lancie, Paul Butler, Camille LaChe SmithMike Binder"
1214,0491152,Something Borrowed - L'amore non ha regole,"Friendships are tested and secrets come to the surface when terminally single Rachel falls for Dex, her best friend Darcy's fiancé.Comedy, Drama, RomanceGinnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski, Steve Howey, Ashley Williams, Geoff Pierson, Jill Eikenberry, Jonathan Epstein, Leia Thompson, Sarah Baldwin, Mark La Mura, Lindsay Ryan, Kirsten Day, Christopher PeulerLuke Greenfield"
1215,0491162,Spiral,"A recluse telemarkets at an office, where his boss is his only friend. As he befriends a new, social colleague and sketches/paints her, his dark mind surfaces.Drama, ThrillerAnnie Neal, Joel David Moore, Zachary Levi, Lori Yohe, Amber Tamblyn, Ryan Chase, Nick Sowell, David Muller, Rose Weiker, Patrick Semmes, Jenson Segui, Mary Benson, Tricia Helfer, Rileah Vanderbilt, Sean BaileyAdam Green, Joel David Moore"
1216,0491175,Suburbicon,"As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.Comedy, Crime, DramaSteve Monroe, Gavin Wilde, Landon Gordon, Hope Banks, Karimah Westbrook, James Handy, Mather Zickel, Josh Meyer, Vince Cefalu, Michael D. Cohen, Corey Allen Kotler, Leith M. Burke, Julianne Moore, Noah Jupe, Tony EspinosaGeorge Clooney"
1217,0491203,La ragazza dei tulipani,"An artist falls for a young married woman while he's commissioned to paint her portrait during the Tulip mania of seventeenth century Amsterdam.Drama, History, RomanceAlicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger, Tom Hollander, Matthew Morrison, Kevin McKidd, Douglas Hodge, Joanna Scanlan, Zach Galifianakis, Judi Dench, Christoph Waltz, David Harewood, Alexandra Gilbreath, Cara DelevingneJustin Chadwick"
1218,0491747,Away from Her - Lontano da lei,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, Aubrey, a wheelchair-bound mute who also is a patient at the nursing home.DramaGordon Pinsent, Stacey LaBerge, Julie Christie, Olympia Dukakis, Deanna Dezmari, Clare Coulter, Thomas Hauff, Alberta Watson, Grace Lynn Kung, Lili Francks, Andrew Moodie, Wendy Crewson, Judy Sinclair, Tom Harvey, Carolyn HetheringtonSarah Polley"
1219,0492044,Il messaggero,"After a family is forced to relocate for their son's health, they begin experiencing supernatural behavior in their new home, and uncover a sinister history.Drama, Horror, MysteryVirginia Madsen, Kyle Gallner, Elias Koteas, Amanda Crew, Martin Donovan, Sophi Knight, Ty Wood, Erik J. Berg, John Bluethner, D.W. Brown, John B. Lowe, Adriana O'Neil, Will Woytowich, James Durham, Darren RossPeter Cornwell"
1220,0492389,Puzzole alla riscossa,"In the Oregon wilderness, a real-estate developer's new housing subdivision faces a unique group of protestors: local woodland creatures who don't want their homes disturbed.Comedy, FamilyBrendan Fraser, Ricky Garcia, Eugene Cordero, Patrice O'Neal, Jim Norton, Brooke Shields, Matt Prokop, Billy Bush, Ken Jeong, Angela Kinsey, Samantha Bee, Alice Drummond, Toby Huss, Skyler Samuels, Gerry BednobRoger Kumble"
1221,0492956,Cambio di gioco,"An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.Comedy, Family, SportDwayne Johnson, Madison Pettis, Kyra Sedgwick, Roselyn Sanchez, Morris Chestnut, Hayes MacArthur, Brian White, Jamal Duff, Paige Turco, Tubbs, Gordon Clapp, Kate Nauta, Robert Torti, Jackie Flynn, Lauren StormAndy Fickman"
1222,0493395,Badland,"An American soldier is unable to cope with the realities of daily life after he returns from his tour of duty in Iraq.DramaJamie Draven, Grace Fulton, Vinessa Shaw, Joe Morton, Chandra West, Jenae Adam, Luc Adam, Larry Austin, Harvey Bourassa, Louie Campbell, Tom Carey, Jake Church, Amy Cook, Ryan Cook, Dennis CorrieFrancesco Lucente"
1223,0493464,Wanted - Scegli il tuo destino,"A frustrated office worker learns that he is the son of a professional assassin and that he shares his father's superhuman killing abilities.Action, Crime, FantasyJames McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp, Thomas Kretschmann, Common, Kristen Hager, Marc Warren, David O'Hara, Konstantin Khabenskiy, Dato Bakhtadze, Chris Pratt, Lorna Scott, Sophiya Haque, Brian CaspeTimur Bekmambetov"
1224,0493949,Ramona and Beezus,"An adventurous young girl uses her imagination to escape her reality, that is quickly spinning out of reach.Comedy, Drama, FamilyJoey King, Selena Gomez, John Corbett, Bridget Moynahan, Ginnifer Goodwin, Josh Duhamel, Jason Spevack, Sierra McCormick, Sandra Oh, Kathryn Zenna, Janet Wright, Ruby Curtis, Hutch Dano, Patti Allan, Garnet HardingElizabeth Allen Rosenbaum"
1225,0494238,Inkheart - La leggenda di Cuore d'inchiostro,"A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.Adventure, Family, FantasyBrendan Fraser, Sienna Guillory, Eliza Bennett, Richard Strange, Paul Bettany, Helen Mirren, Matt King, Steve Speirs, Jamie Foreman, Stephen Graham, Mirabel O'Keefe, Andy Serkis, John Thomson, Lesley Sharp, Tereza SrbovaIain Softley"
1226,0494652,A casa con i miei,"Dr. RJ Stevens is a talk show host who visits his family in the deep south. While there he reunites with his brother Otis, his sister Betty, his cousin/rival Clyde and his childhood love interest Lucinda Allen.Comedy, RomanceMartin Lawrence, James Earl Jones, Margaret Avery, Joy Bryant, Cedric the Entertainer, Nicole Ari Parker, Michael Clarke Duncan, Mike Epps, Mo'Nique, Damani Roberts, Brooke Lyons, Liz Mikel, Carol Sutton, Deetta West, Louis C.K.Malcolm D. Lee"
1227,0497972,Tutti i numeri del sesso,"A guy's life is turned around by an email, which includes the names of everyone he's had sex with and ever will have sex with. His situation gets worse when he encounters a femme fatale (Ryder) who targets men guilty of sex crime.Comedy, Drama, FantasyRobert Wisdom, Tanc Sade, Patton Oswalt, Simon Baker, Mindy Cohn, Winona Ryder, Keram Malicki-Sánchez, Julie Bowen, Neil Flynn, Corinne Reilly, Cindy Pickett, Winter Ave Zoli, Dash Mihok, Bryan Okes, Jessica KiperDaniel Waters"
1228,0498381,The Ring 3,"A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.Drama, Horror, MysteryMatilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio, Aimee Teegarden, Bonnie Morgan, Se Oh, Patrick R. Walker, Zach Roerig, Laura Wiggins, Lizzie Brocheré, Karen Ceesay, Dave Blamy, Michael E. Sanders, Randall TaylorF. Javier Gutiérrez"
1229,0499448,Le cronache di Narnia - Il principe Caspian,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.Action, Adventure, FamilyBen Barnes, Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Sergio Castellitto, Peter Dinklage, Warwick Davis, Vincent Grass, Pierfrancesco Favino, Cornell John, Damián Alcázar, Alicia Borrachero, Simón Andreu, Predrag BjelacAndrew Adamson"
1230,0499554,Reno 911!: Miami,"A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.Comedy, CrimeLennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash, Mary Birdsong, Kerri Kenney, Wendi McLendon-Covey, Carlos Alazraqui, Cedric Yarbrough, Thomas Lennon, Alejandra Gutierrez, Brandon Molale, Kathryn Fiore, David Koechner, Dave HolmesRobert Ben Garant"
1231,0757361,Il matrimonio di mia sorella,"Margot and her son Claude decide to visit her sister Pauline after she announces that she is marrying less-than-impressive Malcolm. In short order, the storm the sisters create leaves behind a mess of thrashed relationships and exposed family secrets.Comedy, DramaZane Pais, Susan Blackwell, Nicole Kidman, Jack Black, Flora Cross, Jennifer Jason Leigh, Seth Barrish, Matthew Arkin, Brian Kelley, Christian Hansen, Michael Cullen, Enid Graham, Sophie Nyweide, Justin Roth, Ciarán HindsNoah Baumbach"
